date,min,max,pm25,q1,q3,stdev,count
2022-01-30T00:00:00.000Z,0,1.75,0.2,0.1,0.4,0.3,301
2022-01-31T00:00:00.000Z,0.1,2.7,0.63,0.52,0.8,0.348,313
2022-02-01T00:00:00.000Z,0.35,20.13,1.27,0.8,3.17,1.969,295
2022-02-02T00:00:00.000Z,0.56,4.57,2.08,1.57,2.47,0.724,297
2022-02-03T00:00:00.000Z,0.4,4.45,2.29,1.8,2.92,0.867,282
2022-02-04T00:00:00.000Z,0.3,6.03,1.49,0.73,2.45,1.02,300
2022-02-05T00:00:00.000Z,0.43,4.75,1.17,0.93,1.5,0.517,307
2022-02-06T00:00:00.000Z,0.08,4.76,1,0.7,1.4,0.587,303
2022-02-07T00:00:00.000Z,0,1.65,0.52,0.4,0.72,0.272,308
2022-02-08T00:00:00.000Z,0.1,2.4,0.8,0.5,1.1,0.443,303
2022-02-09T00:00:00.000Z,0.3,3.72,1.23,0.8,1.75,0.666,297
2022-02-10T00:00:00.000Z,0.6,10.15,1.17,0.98,1.45,0.758,299
2022-02-11T00:00:00.000Z,0.22,4.22,0.6,0.5,0.82,0.436,306
2022-02-12T00:00:00.000Z,0.2,2.75,1.42,1.02,1.8,0.588,312
2022-02-13T00:00:00.000Z,0.85,4.8,2.02,1.69,2.6,0.803,313
2022-02-14T00:00:00.000Z,1.8,13.93,6.69,5.2,8.65,2.587,310
2022-02-15T00:00:00.000Z,0.3,15.27,3.8,1.8,5.03,2.017,316
2022-02-16T00:00:00.000Z,0.2,6.4,1.76,1.23,3.34,1.421,308
2022-02-17T00:00:00.000Z,0,2.15,0.4,0.3,0.6,0.339,311
2022-02-18T00:00:00.000Z,0,20.77,0.73,0.45,1.45,1.396,311
2022-02-19T00:00:00.000Z,0.1,5.38,0.8,0.5,1.2,0.691,315
2022-02-20T00:00:00.000Z,0.4,8.07,1.12,0.9,1.52,0.723,316
2022-02-21T00:00:00.000Z,0,2.2,0.3,0.17,0.55,0.356,311
2022-02-22T00:00:00.000Z,0.45,14.18,1.25,1.02,2.38,2.312,315
2022-02-23T00:00:00.000Z,0.4,4.72,1.92,1.2,2.58,0.902,307
2022-02-24T00:00:00.000Z,0.3,28.95,1.3,0.89,1.83,2.901,309
2022-02-25T00:00:00.000Z,0.2,4.65,1,0.6,1.45,0.717,310
2022-02-26T00:00:00.000Z,0.2,4.5,0.79,0.56,1.14,0.634,310
2022-02-27T00:00:00.000Z,0.38,2.5,0.93,0.7,1.2,0.375,310
2022-02-28T00:00:00.000Z,0.3,7.8,0.95,0.7,1.3,0.602,310
2022-03-01T00:00:00.000Z,0.5,11.5,3.34,1.63,4.43,2.81,312
2022-03-02T00:00:00.000Z,0.4,8.5,2.88,1.83,6.45,2.521,304
2022-03-03T00:00:00.000Z,0.13,2.95,0.52,0.4,0.73,0.284,310
2022-03-04T00:00:00.000Z,0.2,10.77,0.7,0.5,1.1,1.033,317
2022-03-05T00:00:00.000Z,0.2,5.63,0.8,0.55,1.5,0.688,313
2022-03-06T00:00:00.000Z,0.1,13.18,0.63,0.5,0.9,0.858,307
2022-03-07T00:00:00.000Z,0.2,4.15,0.75,0.52,1.1,0.653,315
2022-03-08T00:00:00.000Z,0.63,8.3,1.5,1.2,1.83,0.719,303
2022-03-09T00:00:00.000Z,0.68,6.38,1.52,1.29,1.89,0.534,305
2022-03-10T00:00:00.000Z,0.5,4.2,1.64,0.92,2.5,0.859,300
2022-03-11T00:00:00.000Z,1.4,8.43,4.05,2.52,4.88,1.432,307
2022-03-12T00:00:00.000Z,1.5,7.78,3.3,2.38,4.18,1.295,310
2022-03-13T00:00:00.000Z,1.08,78.9,6.28,2.47,8.3,5.879,298
2022-03-14T00:00:00.000Z,3.47,30.23,11.7,8.38,13.57,4.799,303
2022-03-15T00:00:00.000Z,8.94,22.8,14.77,12.77,18.45,3.23,311
2022-03-16T00:00:00.000Z,12.43,30.15,16.1,14.82,17.23,1.852,306
2022-03-17T00:00:00.000Z,3.47,18.05,9.1,6.28,13.56,4.013,308
2022-03-18T00:00:00.000Z,0.43,18.13,1.73,1.05,9.43,6.025,299
2022-03-19T00:00:00.000Z,0.3,4.5,1,0.8,1.4,0.587,310
2022-03-20T00:00:00.000Z,0.56,4.13,1.23,1,1.6,0.543,299
2022-03-21T00:00:00.000Z,2.92,17.85,10.02,8.14,11.93,3.224,296
2022-03-22T00:00:00.000Z,8.27,19.85,12.04,10.63,15.27,2.798,314
2022-03-23T00:00:00.000Z,2.33,15.98,4.34,3.42,6.38,3.257,299
2022-03-24T00:00:00.000Z,3,14.05,4.05,3.8,4.4,0.804,302
2022-03-25T00:00:00.000Z,0.1,9.85,4.82,1.67,7,2.607,309
2022-03-26T00:00:00.000Z,0.17,1.67,0.6,0.47,0.8,0.28,310
2022-03-27T00:00:00.000Z,0.15,3.9,0.7,0.5,0.9,0.379,307
2022-03-28T00:00:00.000Z,0.05,4.4,0.6,0.4,1.66,0.939,316
2022-03-29T00:00:00.000Z,0.1,2.02,0.5,0.4,0.7,0.312,307
2022-03-30T00:00:00.000Z,0.17,10.52,0.55,0.4,1.1,1.08,310
2022-03-31T00:00:00.000Z,0.3,5.88,1.45,0.68,1.97,1.119,269
2022-04-01T00:00:00.000Z,0.1,10.75,1.3,0.7,1.77,1.324,301
2022-04-02T00:00:00.000Z,0.2,4.43,1.12,0.55,2.06,0.928,285
2022-04-03T00:00:00.000Z,0,8.57,0.3,0.2,0.45,0.605,307
2022-04-04T00:00:00.000Z,0,3.05,0.49,0.2,0.98,0.58,306
2022-04-05T00:00:00.000Z,0,2.13,0.28,0.2,0.35,0.166,306
2022-04-06T00:00:00.000Z,0,1.95,0.4,0.22,0.7,0.338,309
2022-04-07T00:00:00.000Z,0.1,5,0.63,0.4,0.8,0.703,306
2022-04-08T00:00:00.000Z,0.1,5.43,0.6,0.4,0.98,0.64,302
2022-04-09T00:00:00.000Z,0.2,3.78,0.5,0.4,0.64,0.429,300
2022-04-10T00:00:00.000Z,0,7.5,0.3,0.2,0.38,0.518,308
2022-04-11T00:00:00.000Z,0.13,7.88,0.55,0.4,1.13,0.975,300
2022-04-12T00:00:00.000Z,0.1,4.97,0.73,0.4,1.2,0.728,299
2022-04-13T00:00:00.000Z,0.2,3.22,1,0.7,1.38,0.476,304
2022-04-14T00:00:00.000Z,0.5,7.4,2.92,1.92,5.09,1.782,303
2022-04-15T00:00:00.000Z,0.1,3.22,0.4,0.28,0.9,0.528,309
2022-04-16T00:00:00.000Z,0.03,13.6,0.43,0.3,0.6,0.863,306
2022-04-17T00:00:00.000Z,0.3,2.52,0.65,0.5,0.8,0.283,300
2022-04-18T00:00:00.000Z,0.43,2.08,0.95,0.8,1.23,0.334,306
2022-04-19T00:00:00.000Z,0.3,2.15,0.8,0.6,1.05,0.379,303
2022-04-20T00:00:00.000Z,0.4,2.29,1.2,0.9,1.42,0.361,303
2022-04-21T00:00:00.000Z,0.5,2.15,0.82,0.73,1,0.232,305
2022-04-22T00:00:00.000Z,0.2,2,0.76,0.6,1.02,0.321,302
2022-04-23T00:00:00.000Z,0.1,1.6,0.52,0.4,0.7,0.261,301
2022-04-24T00:00:00.000Z,0.3,3.15,1.05,0.73,1.58,0.602,303
2022-04-25T00:00:00.000Z,0.4,2.47,1.27,1,1.58,0.424,283
2022-04-26T00:00:00.000Z,0.08,20.52,0.4,0.3,0.6,1.251,298
2022-04-27T00:00:00.000Z,0.1,1.48,0.45,0.35,0.65,0.24,307
2022-04-28T00:00:00.000Z,0.1,2.75,0.7,0.4,1.02,0.413,309
2022-04-29T00:00:00.000Z,0.1,3.67,0.5,0.3,0.7,0.35,311
2022-04-30T00:00:00.000Z,0.22,15.68,0.7,0.5,2.08,1.538,310
2022-05-01T00:00:00.000Z,0,6.9,0.76,0.3,1.25,0.91,286
2022-05-02T00:00:00.000Z,0,2.4,0.73,0.4,0.9,0.382,271
2022-05-03T00:00:00.000Z,0,4.63,0.55,0.4,0.7,0.401,293
2022-05-04T00:00:00.000Z,0.2,9.68,0.65,0.5,0.97,0.643,312
2022-05-05T00:00:00.000Z,0.85,9.75,1.7,1.48,2.08,0.661,311
2022-05-06T00:00:00.000Z,0.7,4.13,1.6,1.35,1.92,0.644,310
2022-05-07T00:00:00.000Z,0.25,6.43,0.93,0.6,3.05,1.775,311
2022-05-08T00:00:00.000Z,0.1,2.27,0.5,0.4,0.63,0.222,314
2022-05-09T00:00:00.000Z,0.3,2.38,0.95,0.73,1.25,0.36,291
2022-05-10T00:00:00.000Z,0.65,5.75,2.1,1.23,2.92,1.153,286
2022-05-11T00:00:00.000Z,0.7,4.78,1.7,1.38,2.17,0.593,285
2022-05-12T00:00:00.000Z,0.1,3.53,0.95,0.6,1.75,0.715,294
2022-05-13T00:00:00.000Z,0.28,3.58,1.02,0.73,1.4,0.52,295
2022-05-14T00:00:00.000Z,0.1,5.72,0.9,0.6,1.2,0.739,307
2022-05-15T00:00:00.000Z,0,11.93,0.3,0.2,0.56,0.785,293
2022-05-16T00:00:00.000Z,0.1,14.3,0.5,0.38,0.75,1.313,284
2022-05-17T00:00:00.000Z,0.2,1.52,0.5,0.4,0.65,0.208,296
2022-05-18T00:00:00.000Z,0.45,2.27,0.8,0.7,0.9,0.221,287
2022-05-19T00:00:00.000Z,0.6,13.45,1.33,1.12,1.6,0.815,288
2022-05-20T00:00:00.000Z,0.85,4.15,2.02,1.38,2.8,0.822,288
2022-05-21T00:00:00.000Z,0.56,2.83,1.3,1.1,1.48,0.296,292
2022-05-22T00:00:00.000Z,0.8,12.18,1.42,1.2,2,0.991,279
2022-05-23T00:00:00.000Z,0.98,3.63,1.55,1.35,1.9,0.616,288
2022-05-24T00:00:00.000Z,0.9,3.4,1.9,1.6,2.2,0.508,293
2022-05-25T00:00:00.000Z,0.5,7.15,1.65,1.17,3.55,1.661,283
2022-05-26T00:00:00.000Z,0.2,1.77,0.7,0.56,0.92,0.299,272
2022-05-27T00:00:00.000Z,0.03,1.73,0.4,0.3,0.6,0.237,199
2022-05-28T00:00:00.000Z,0.2,15.27,1.48,0.82,1.8,1.122,287
2022-05-29T00:00:00.000Z,0.3,3.5,0.68,0.5,0.88,0.441,250
2022-05-30T00:00:00.000Z,0.2,4.2,0.7,0.4,1,0.478,268
2022-05-31T00:00:00.000Z,0.85,8.48,3.7,2.42,4.8,1.527,295
2022-06-01T00:00:00.000Z,0.5,4.59,1.49,1,2.25,0.903,284
2022-06-02T00:00:00.000Z,1.05,3.92,2.37,1.95,2.7,0.614,126
2022-06-03T00:00:00.000Z,0.95,6.57,2.9,2.02,4.2,1.329,191
2022-06-04T00:00:00.000Z,0.4,5.15,1.45,1.05,1.95,0.652,245
2022-06-05T00:00:00.000Z,0,3.85,1.12,0.4,1.5,0.687,247
2022-06-06T00:00:00.000Z,0.2,2.38,0.5,0.4,0.7,0.243,218
2022-06-07T00:00:00.000Z,0.3,3.28,0.98,0.73,1.88,0.656,286
2022-06-08T00:00:00.000Z,0.2,18.63,1.09,0.73,5.15,5.042,280
2022-06-09T00:00:00.000Z,0.93,5.03,1.6,1.4,1.9,0.504,279
2022-06-10T00:00:00.000Z,1.35,8.8,2.42,2.08,3.01,0.879,269
2022-06-11T00:00:00.000Z,1.5,3.72,2.04,1.88,2.4,0.411,266
2022-06-12T00:00:00.000Z,0.75,3.25,1.65,1.2,2.29,0.618,250
2022-06-13T00:00:00.000Z,0.4,4.78,1.37,0.98,1.89,0.631,264
2022-06-14T00:00:00.000Z,0.2,1.63,0.73,0.55,1.05,0.344,217
2022-06-15T00:00:00.000Z,0.2,3.8,0.9,0.56,1.33,0.571,273
2022-06-16T00:00:00.000Z,0.1,2.52,0.82,0.56,1.23,0.487,279
2022-06-17T00:00:00.000Z,0,2.5,0.9,0.5,1.33,0.552,246
2022-06-18T00:00:00.000Z,0.63,10.05,2.04,1.2,5,2.548,270
2022-06-19T00:00:00.000Z,0.15,1.55,0.5,0.32,0.7,0.269,256
2022-06-20T00:00:00.000Z,0.5,2.9,1.14,0.93,1.6,0.468,217
2022-06-21T00:00:00.000Z,0.5,3.3,1.65,1.4,1.95,0.466,223
2022-06-22T00:00:00.000Z,0.87,5.25,2.13,1.58,3.4,1.018,212
2022-06-23T00:00:00.000Z,0.98,7,1.6,1.38,1.85,0.717,194
2022-06-24T00:00:00.000Z,0.77,4.63,1.75,1.4,2.4,0.798,309
2022-06-25T00:00:00.000Z,1.95,5.38,2.8,2.5,3.7,0.824,315
2022-06-26T00:00:00.000Z,2.42,5.38,3.58,3.15,4.09,0.654,311
2022-06-27T00:00:00.000Z,2.8,6.95,4.09,3.55,5.07,0.947,310
2022-06-28T00:00:00.000Z,0.7,8.25,4.46,1.8,5.83,2.004,314
2022-06-29T00:00:00.000Z,0.9,15.27,3.3,2.8,3.97,2.702,314
2022-06-30T00:00:00.000Z,4.59,21.7,11.98,8,16.16,4.556,313
2022-07-01T00:00:00.000Z,3.97,14.23,7.28,5.93,9.23,2.271,306
2022-07-02T00:00:00.000Z,0.3,17.67,1.07,0.7,6.72,5.548,314
2022-07-03T00:00:00.000Z,0.4,23.6,1,0.8,1.25,1.634,298
2022-07-04T00:00:00.000Z,0.6,2.7,1.3,1.1,1.6,0.381,307
2022-07-05T00:00:00.000Z,0.2,1.5,0.6,0.42,0.7,0.22,309
2022-07-06T00:00:00.000Z,0.1,26,0.73,0.5,1,1.945,315
2022-07-07T00:00:00.000Z,0.2,2.65,0.7,0.51,0.88,0.321,205
2022-07-08T00:00:00.000Z,0.25,4.88,0.8,0.6,1.08,0.545,314
2022-07-09T00:00:00.000Z,0,1.83,0.4,0.2,0.6,0.301,314
2022-07-10T00:00:00.000Z,0,3.03,0.2,0.1,0.51,0.35,313
2022-07-11T00:00:00.000Z,0.1,63.6,0.55,0.38,0.8,4.661,304
2022-07-12T00:00:00.000Z,0.2,3.4,0.59,0.43,0.8,0.403,310
2022-07-13T00:00:00.000Z,0.5,3.7,1.3,1.02,1.73,0.53,284
2022-07-14T00:00:00.000Z,0,8.69,0.32,0.2,0.45,0.565,302
2022-07-15T00:00:00.000Z,0,8.98,0.2,0.12,0.35,0.531,308
2022-07-16T00:00:00.000Z,0,0.82,0.1,0.1,0.2,0.096,303
2022-07-17T00:00:00.000Z,0,0.7,0.1,0.1,0.2,0.137,313
2022-07-18T00:00:00.000Z,0.2,5.32,2.12,1.4,2.9,1.332,306
2022-07-19T00:00:00.000Z,0.25,7.35,1,0.7,4.84,2.093,306
2022-07-20T00:00:00.000Z,0.6,5.15,3.67,3.21,4.01,1.086,313
2022-07-21T00:00:00.000Z,2.58,7.8,5.22,4.43,5.94,0.961,309
2022-07-22T00:00:00.000Z,3.8,8.44,6.34,5.63,6.93,0.963,314
2022-07-23T00:00:00.000Z,0.1,9.1,0.7,0.52,1,1.746,308
2022-07-24T00:00:00.000Z,0.3,2.42,0.8,0.6,1.2,0.441,314
2022-07-25T00:00:00.000Z,1.52,5.97,2.9,2.45,3.28,0.759,314
2022-07-26T00:00:00.000Z,0.22,8.15,1.5,0.63,4.44,2.299,312
2022-07-27T00:00:00.000Z,0,3.6,0.44,0.2,0.98,0.54,310
2022-07-28T00:00:00.000Z,0.1,3.8,0.3,0.2,0.4,0.294,307
2022-07-29T00:00:00.000Z,0.1,4.59,0.4,0.3,0.6,0.356,310
2022-07-30T00:00:00.000Z,0.3,25.55,0.8,0.68,0.9,1.459,302
2022-07-31T00:00:00.000Z,0.32,1.45,0.7,0.6,0.8,0.202,310
2022-08-01T00:00:00.000Z,0.4,3.05,0.77,0.7,0.88,0.236,281
2022-08-02T00:00:00.000Z,0.1,3.4,0.62,0.4,0.93,0.415,292
2022-08-03T00:00:00.000Z,0.45,3.03,1.1,0.87,2,0.631,300
2022-08-04T00:00:00.000Z,0.8,5.88,1.7,1.33,2.67,1.278,255
2022-08-05T00:00:00.000Z,0.55,16.32,3.72,2.7,6.55,3.613,303
2022-08-06T00:00:00.000Z,0.1,11.23,0.6,0.3,1.1,0.945,304
2022-08-07T00:00:00.000Z,0.2,2.85,1.02,0.6,1.4,0.541,242
2022-08-08T00:00:00.000Z,0.47,8.23,1.72,1,3.35,2.127,284
2022-08-09T00:00:00.000Z,0.45,4.95,1.14,0.9,2.02,0.917,310
2022-08-10T00:00:00.000Z,0.68,69.43,1.4,1.02,1.7,5.173,212
2022-08-11T00:00:00.000Z,1.12,4.34,1.48,1.34,1.73,0.538,57
2022-08-12T00:00:00.000Z,0.7,259.33,1.6,1.4,1.9,19.948,306
2022-08-13T00:00:00.000Z,0.9,7.65,1.63,1.42,1.98,1.378,314
2022-08-14T00:00:00.000Z,0.6,3.08,1.42,1.2,1.76,0.489,301
2022-08-15T00:00:00.000Z,2.38,9.52,5.14,3.49,6.3,1.707,268
2022-08-16T00:00:00.000Z,6.35,14.1,8.94,7.95,10.1,1.56,314
2022-08-17T00:00:00.000Z,4.84,21.52,9.63,6.85,12.8,4.322,251
2022-08-18T00:00:00.000Z,3.83,14.38,8.35,6.94,10.8,2.485,269
2022-08-19T00:00:00.000Z,4.15,21.35,8.64,5.4,16.2,5.265,312
2022-08-20T00:00:00.000Z,0.77,42.47,8.05,5.8,10.52,5.703,290
2022-08-21T00:00:00.000Z,0.4,9.65,1.3,1.1,1.55,0.628,287
2022-08-22T00:00:00.000Z,0.35,2.42,1.2,0.65,1.48,0.46,209
2022-08-23T00:00:00.000Z,0.5,4.65,1.23,1,1.5,0.436,297
2022-08-24T00:00:00.000Z,0.2,3.85,0.63,0.4,1.1,0.502,270
2022-08-25T00:00:00.000Z,0.4,20.63,0.8,0.6,1.02,1.292,287
2022-08-26T00:00:00.000Z,0.7,7.97,1.27,1,2.17,1.33,302
2022-08-27T00:00:00.000Z,1.3,9.98,7.55,6.85,8.18,1.951,297
2022-08-28T00:00:00.000Z,0.22,2.27,0.93,0.6,1.35,0.477,297
2022-08-29T00:00:00.000Z,0.1,1.58,0.4,0.3,0.7,0.297,294
2022-08-30T00:00:00.000Z,0.1,1.2,0.4,0.3,0.5,0.153,296
2022-08-31T00:00:00.000Z,0.1,1.52,0.4,0.28,0.5,0.271,285
2022-09-01T00:00:00.000Z,0,6.57,0.4,0.3,0.5,0.457,279
2022-09-02T00:00:00.000Z,0,2.54,0.31,0.2,0.6,0.44,252
2022-09-03T00:00:00.000Z,0.2,5.22,0.6,0.43,0.98,0.637,197
2022-09-04T00:00:00.000Z,0.1,5.15,0.9,0.43,1.5,0.972,125
2022-09-05T00:00:00.000Z,0.2,3.17,1,0.5,1.27,0.492,190
2022-09-06T00:00:00.000Z,0.4,2.42,0.8,0.65,1.02,0.295,288
2022-09-07T00:00:00.000Z,0.08,1.52,0.43,0.2,0.8,0.342,273
2022-09-08T00:00:00.000Z,0.13,6.03,0.5,0.35,0.7,0.473,196
2022-09-09T00:00:00.000Z,0.2,12.32,0.65,0.47,1.25,1.345,286
2022-09-10T00:00:00.000Z,0.7,20.07,1.3,1.1,1.7,1.863,283
2022-09-11T00:00:00.000Z,0.77,5.15,1.5,1.3,2,0.94,286
2022-09-12T00:00:00.000Z,1.08,6.68,1.98,1.52,2.9,0.933,261
2022-09-13T00:00:00.000Z,0.47,10.07,1.5,1.14,1.77,0.961,271
2022-09-14T00:00:00.000Z,0.1,2.9,0.4,0.3,0.6,0.307,281
2022-09-15T00:00:00.000Z,0,4.05,0.31,0.2,0.5,0.397,278
2022-09-16T00:00:00.000Z,0.1,51.8,0.5,0.35,0.7,3.127,275
2022-09-17T00:00:00.000Z,0.1,38.9,0.4,0.3,0.6,2.893,272
2022-09-18T00:00:00.000Z,0.05,65.43,0.47,0.3,0.8,4.262,275
2022-09-19T00:00:00.000Z,0.08,1.05,0.3,0.2,0.4,0.156,264
2022-09-20T00:00:00.000Z,0.1,3.38,0.4,0.3,0.66,0.418,253
2022-09-21T00:00:00.000Z,0.1,3.8,0.6,0.32,1.5,0.781,260
2022-09-22T00:00:00.000Z,0.3,4.65,1,0.72,1.25,0.44,284
2022-09-23T00:00:00.000Z,0.4,4.5,1.42,0.98,2.4,0.937,284
2022-09-24T00:00:00.000Z,0.6,32.13,3,1.5,4.34,3.133,281
2022-09-25T00:00:00.000Z,0.6,57.63,2.79,1.79,3.92,3.735,284
2022-09-26T00:00:00.000Z,0.9,5.9,2.67,2,3.3,0.977,267
2022-09-27T00:00:00.000Z,0.7,9.35,5.13,1.3,6.5,2.689,280
2022-09-28T00:00:00.000Z,0.4,8.52,1.67,1.14,2.54,1.559,273
2022-09-29T00:00:00.000Z,0.4,3.15,1.1,0.8,1.8,0.618,269
2022-09-30T00:00:00.000Z,0.56,16.67,1.38,1.05,1.9,1.25,266
2022-10-01T00:00:00.000Z,0.8,12.05,2.35,1.62,4.11,2.192,257
2022-10-02T00:00:00.000Z,2.6,13.9,9.55,6.4,11.27,2.826,147
2022-10-03T00:00:00.000Z,0.7,15.48,5.19,3.92,8.82,3.181,146
2022-10-04T00:00:00.000Z,0.3,22.2,1,0.7,1.4,1.826,157
2022-10-05T00:00:00.000Z,0.7,3.7,1.57,1.1,2.21,0.668,188
2022-10-06T00:00:00.000Z,0.2,4.53,1.3,0.88,1.92,0.915,288
2022-10-07T00:00:00.000Z,1,4.68,1.99,1.45,2.9,0.852,286
2022-10-08T00:00:00.000Z,0.4,6.6,1.1,0.9,1.39,0.638,232
2022-10-09T00:00:00.000Z,0.1,9.19,0.5,0.35,0.68,0.658,297
2022-10-10T00:00:00.000Z,0.4,4.15,1.33,1.02,2.25,0.872,290
2022-10-11T00:00:00.000Z,0.1,3.8,0.7,0.4,1.3,0.974,284
2022-10-12T00:00:00.000Z,0.05,2.83,0.9,0.4,1.35,0.58,287
2022-10-13T00:00:00.000Z,1,5.57,2.27,1.77,3.47,1.082,298
2022-10-14T00:00:00.000Z,3.25,20.32,7,5.89,9.09,2.943,276
2022-10-15T00:00:00.000Z,3.3,46.2,16.72,10.95,24.48,8.338,290
2022-10-16T00:00:00.000Z,0.1,14.52,1.7,0.95,6.45,3.549,238
2022-10-17T00:00:00.000Z,0.5,19.82,1.23,0.9,1.9,1.477,285
2022-10-18T00:00:00.000Z,0.1,3.78,0.7,0.5,0.98,0.447,195
2022-10-21T00:00:00.000Z,0.7,42.13,2.02,1.25,3.46,4.183,281
2022-10-22T00:00:00.000Z,1.7,35.7,4.03,3.03,8.26,6.839,293
2022-10-23T00:00:00.000Z,0.52,34.2,3.72,2.8,6.28,4.035,282
2022-10-24T00:00:00.000Z,0.2,3.3,0.9,0.6,1.3,0.606,282
2022-10-25T00:00:00.000Z,0.2,16.95,2.97,0.89,9.84,4.677,281
2022-10-26T00:00:00.000Z,0,2.45,0.5,0.3,1.2,0.554,283
2022-10-27T00:00:00.000Z,1.1,6.8,2.6,2.15,3.08,0.997,276
2022-10-28T00:00:00.000Z,0.2,9.93,3.85,3.05,4.83,1.698,280
2022-10-29T00:00:00.000Z,0.15,35.17,0.9,0.56,1.62,3.054,285
2022-10-30T00:00:00.000Z,0.15,52.2,0.56,0.38,3.05,3.551,278
2022-10-31T00:00:00.000Z,1.98,10.15,3.47,3.01,5.34,2.085,285
2022-11-01T00:00:00.000Z,0.9,6.78,2.15,1.73,2.96,1.292,269
2022-11-02T00:00:00.000Z,2.78,7.8,5,4.22,5.67,1.033,269
2022-11-03T00:00:00.000Z,1.2,8.63,2.7,2,3.4,0.976,298
2022-11-04T00:00:00.000Z,0.85,4.59,1.85,1.5,2.67,0.829,274
2022-11-05T00:00:00.000Z,0.5,24.08,2.02,1.6,2.62,2.028,272
2022-11-06T00:00:00.000Z,0.3,5.05,1.2,0.8,1.55,0.559,278
2022-11-07T00:00:00.000Z,0.13,5.05,3.1,1.2,3.66,1.366,293
2022-11-08T00:00:00.000Z,0.1,10.19,1.23,0.4,4.13,2.127,287
2022-11-09T00:00:00.000Z,1.7,6.35,2.83,2.38,4.57,1.269,287
2022-11-10T00:00:00.000Z,0.9,3.88,2.13,1.73,2.52,0.559,281
2022-11-11T00:00:00.000Z,0.43,3.9,1.42,0.93,1.98,0.658,270
2022-11-12T00:00:00.000Z,0.7,20.98,1.9,1.42,2.5,1.325,280
2022-11-13T00:00:00.000Z,0.75,20.23,2.29,1.4,5.09,4.115,287
2022-11-14T00:00:00.000Z,0.2,15.7,2.38,1.02,5.63,2.822,271
2022-11-15T00:00:00.000Z,0.4,1.88,0.8,0.6,1.23,0.363,45
2022-11-27T00:00:00.000Z,2.27,2.27,2.27,2.27,2.27,0,1
2022-11-28T00:00:00.000Z,1.2,8.3,2.7,1.7,3.58,1.606,47
2022-11-29T00:00:00.000Z,0.68,6.7,1.14,0.93,1.51,0.777,244
2022-11-30T00:00:00.000Z,0.56,3.4,1.35,1,2.17,0.718,286
2022-12-01T00:00:00.000Z,0.77,6.57,1.44,1.2,1.69,0.692,264
2022-12-02T00:00:00.000Z,0.82,44.28,2.04,1.58,6.3,6.263,251
2022-12-03T00:00:00.000Z,2.1,13.85,4.17,3.4,5.39,1.325,304
2022-12-04T00:00:00.000Z,1.55,5.25,2.92,2.47,3.5,0.818,283
2022-12-05T00:00:00.000Z,1.45,13.73,3.5,2.5,4.5,2.025,276
2022-12-06T00:00:00.000Z,0.7,10.68,1.9,1.4,2.67,1.697,291
2022-12-07T00:00:00.000Z,0.88,5.3,1.6,1.38,2.02,0.628,289
2022-12-08T00:00:00.000Z,0.2,12.23,1.5,0.8,3.45,1.849,295
2022-12-09T00:00:00.000Z,1.63,7.25,3.05,2.47,3.83,0.963,292
2022-12-10T00:00:00.000Z,1,3.83,2.13,1.8,2.49,0.546,280
2022-12-11T00:00:00.000Z,1.3,6.03,2.29,2,2.63,0.54,299
2022-12-12T00:00:00.000Z,0.6,4.3,2.02,1.1,2.78,0.963,277
2022-12-13T00:00:00.000Z,0.43,17.25,1.05,0.82,1.45,1.892,282
2022-12-14T00:00:00.000Z,0.77,9.44,1.77,1.35,2.27,1.01,279
2022-12-15T00:00:00.000Z,0.6,36.67,2.76,1.67,5.95,6.625,284
2022-12-16T00:00:00.000Z,1.48,17.88,4.57,3.38,5.97,2.332,246
2022-12-17T00:00:00.000Z,0.38,11.1,3.15,2.1,4.97,2.104,277
2022-12-18T00:00:00.000Z,0.5,15.15,5.04,1.55,6.24,2.586,284
2022-12-19T00:00:00.000Z,0.6,18.73,8.6,4,10.23,3.948,286
2022-12-20T00:00:00.000Z,0.95,48.58,7.13,5.35,10.07,4.46,291
2022-12-21T00:00:00.000Z,0.1,9.55,2.5,1.55,3.03,1.265,267
2022-12-22T00:00:00.000Z,0.7,22.33,1.98,1.3,4.3,2.608,290
2022-12-23T00:00:00.000Z,0,12.4,0.8,0.3,1.7,1.713,219
2022-12-24T00:00:00.000Z,0.3,24.23,1.7,0.7,3.08,2.368,253
2022-12-25T00:00:00.000Z,0.8,12.07,2.57,1.6,4.96,2.371,272
2022-12-26T00:00:00.000Z,0.63,13.85,3.64,2.65,6.45,3.167,226
2022-12-27T00:00:00.000Z,0.1,5.35,0.81,0.4,1.2,0.587,248
2022-12-28T00:00:00.000Z,0.2,7.88,1.74,0.55,2.74,1.395,268
2022-12-29T00:00:00.000Z,0.7,5.95,2.1,1.44,3.34,1.171,280
2022-12-30T00:00:00.000Z,0.3,7.1,1.1,0.88,1.67,0.783,250
2022-12-31T00:00:00.000Z,0.7,22.83,2.13,1.6,2.54,2.349,250
2023-01-01T00:00:00.000Z,0.77,54.67,2.83,1.92,9.63,6.884,283
2023-01-02T00:00:00.000Z,0.3,33.13,3.53,1.12,5.05,3.295,283
2023-01-03T00:00:00.000Z,0.03,3.17,0.5,0.4,0.74,0.493,249
2023-01-04T00:00:00.000Z,0.2,4.8,1.1,0.75,1.59,0.861,277
2023-01-05T00:00:00.000Z,0.43,6.5,1.95,1.4,2.33,0.815,275
